name,id,metroArea,lat,lng,capacity
The Collective,992736,Shreveport,32.4880256,-93.7200591,
Seville Quarter,64823,Mobile,30.409665,-87.212938,
School of Rock East,32732,Jersey City,40.87075,-74.05211,
Crazy Donkey,29523,New York,40.73099,-73.424411,
Club Infinity,6674,Buffalo,42.9659341,-78.7118427,
South Shore Music Circus,560,Boston / Cambridge,42.239922,-70.813197,2300
Wildhorse Saloon,1112,Nashville,36.1629355,-86.7758623,
University of Southern California (USC),49094,Los Angeles,34.0200245,-118.286444,
Howard's Club H,6614,Toledo,41.37641,-83.64999,
Yuyang International Ski Resort,4388089,Beijing,,,
Garage,129716,Saarbrücken,49.233,6.9993,1000
Zeche Carl,49879,Essen,51.4963761,7.0102756,
Tower,88675,Bremen,53.08041,8.81245,
Musikzentrum,83386,Hannover,52.39236,9.72487,450
Open Borders,1348381,Los Angeles,34.179148,-118.880107,750
Energy Square,49125,Dallas - Fort Worth,32.8465,-96.77177,
The Moxi Theater,2321299,Denver,40.4237977,-104.6912322,426
"The Parish, House of Blues",3458059,Los Angeles,33.80653,-117.91247,
Murmrr Ballroom,3597064,New York,40.67339,-73.96804,
Basic Flowers,2974328,Los Angeles,34.05133,-118.24767,
The Roar Room,3025354,Los Angeles,34.2362374,-118.258962,
Junior High Collective,3316994,Los Angeles,34.1015213,-118.3133915,100
Eastside Showroom,3760694,Los Angeles,34.12982,-118.255,
The Love Song,2934453,Los Angeles,34.04704,-118.248,
Coaxial Arts,3902559,Los Angeles,,,
Prufrock Pizzeria,3004714,Los Angeles,34.04708,-118.24801,
Swedish American Music Hall,3960749,SF Bay Area,,,
Sticky Rice,3998099,Los Angeles,34.07785,-118.25946,
Nature House,4178719,El Paso,31.8124,-106.45478,
523 Thompson,4128489,Austin,30.23693,-97.68528,
Space Litter Records,4116039,Richmond,37.54993,-77.42579,
Songbyrd Vinyl Lounge,4100939,Washington,38.92243,-77.04226,
The Temple,3207808,Wilmington,40.727486,-74.003744,
Corktown Tavern,165943,Detroit,42.331695,-83.0698235,180
Parker 2,4346867,Kansas City,,,
924 Gilman,31164,SF Bay Area,37.879504,-122.299297,
Exchange Bristol,4047129,Bristol,51.4556,-2.58249,
Programme Skate & Sound,2395859,Los Angeles,33.87447,-117.88725,100
Third Place,4189959,Austin,30.35122,-97.71912,
Multiple Nyc Venues,2249899,New York,40.7135097,-73.9859414,
Know Theatre,1453698,Cincinnati,39.108002,-84.513863,
"Upstairs, The Great Gatsby",1544333,Sheffield,53.3798025,-1.4751981,
Mansion at Strathmore,68994,Washington,39.0315943,-77.1044165,
Wexner Center for the Arts,548686,Columbus,40.0006775,-83.0081778,
Joyful Noise Recordings,1774023,Indianapolis,39.752691,-86.140975,
BRIC Arts Media House,2462959,New York,40.68835,-73.97918,
Théâtre les Ateliers,2542314,Lyon,45.7619401,4.8325805,
Fluxbau,1979394,Berlin,52.50264,13.44086,
Liverpool Cathedral,89391,Liverpool,53.3972376,-2.9718386,
The Grand Theatre of New Albany,1944094,Louisville,38.2848392,-85.821655,
Piazza Castello,43531,Ferrara,44.83797,11.61885,
Guelph Lake Island,1880488,Guelph,43.601092,-80.241673,
Arden Gild Hall,61,Wilmington,39.80969,-75.48776,
ACE Nightclub,1962354,Toronto,43.649183,-79.3840651,
Edmonton Convention Centre (ECC),35360,Edmonton,53.54133,-113.48605,6000
Stampede Corral,35344,Calgary,51.03382,-114.05659,
Studio E,2603383,New York,40.678246,-73.9504735,
Park Theatre,1016521,Grand Rapids,42.78814,-86.10904,300
Silo's,607066,Santa Rosa,38.29614,-122.28307,
Baker Neighborhood,3273254,Denver,39.7159482,-104.9879634,
Festival Hall,2019209,Calgary,51.04063,-114.03553,200
The Needle Vinyl Tavern,3218353,Edmonton,53.5409896,-113.495577,
Sons of Hermann Hall,46645,Dallas - Fort Worth,32.786174,-96.775646,
Orpheum NOLA,115639,New Orleans,29.95439,-90.07285,1600
Festival International de Jazz de Montréal,448361,Montreal,45.5016889,-73.567256,
"Back Room, Bell's Eccentric Café",1819633,Grand Rapids,42.29474,-85.57908,
Live Wire Athens,2861003,Atlanta,33.96,-83.37954,
"Summerstage, Coffey Park",3315044,New York,40.6779326,-74.0067817,
Hillside Festival,43465,Guelph,43.5478478,-80.249554,
Venue Nightclub,3086629,Vancouver,49.28072,-123.12144,
Iron House Entertainment Group,615906,Providence,41.7028835,-71.1632745,
Ladies Literary Club,32240,Grand Rapids,42.961366,-85.667035,
Wilkes Community College,599716,Wilkesboro,36.13708,-81.18372,
La Paloma Theatre,61312,San Diego,33.046263,-117.293553,
Swedenborgian Church & Hall,605911,San Diego,32.7532878,-117.1490098,
The Rendezvous,2428314,Sacramento,39.7731769,-121.878278,
Ashland Coffee & Tea,104303,Richmond,37.7589193,-77.4813942,
Kdhx,140313,St Louis,38.6384865,-90.2305152,
Vintage Wine Bar & Restaurant,607241,Sacramento,40.58146,-122.3896,
Feist Wines,2839663,Stockton,38.4105431,-120.8112467,
Standing Sun Winery,2282894,Buellton,34.6146636,-120.1904935,
Nazareth Center for the Arts Share:,1124611,Nazareth,40.74052,-75.31067,
Peter Strauss Ranch,975226,Los Angeles,34.113496,-118.779316,
HopMonk Tavern - Novato,2284509,SF Bay Area,38.08849,-122.55345,
The Rose Cafe,3368784,Los Angeles,33.9962389,-118.4771001,
Forbes Center for the Performing Arts,1972654,Richmond,38.4401629,-78.8765089,
The Spot on Kirk,3207303,Winston-Salem,37.27101,-79.94167,110
Natalie's Coal-Fired Pizza - Worthington,2005739,Columbus,40.07669,-83.01936,
Seven Steps Up Live Music & Event Venue,1357331,Spring Lake,43.075797,-86.198513,
The Listening Room,2088639,Toledo,41.51297,-82.93799,
Trolley Stop,165743,Dayton,39.7570197,-84.1827757,
Standing Sun Wines,3470074,Buellton,34.6149996,-120.1902642,
St. George Theatre,13586,New York,40.6419845,-74.0770181,
Hanover Theatre for the Performing Arts,33134,Worcester,42.26137,-71.80357,
"Théâtre Maisonneuve, Place des Arts",76853,Montreal,45.50851,-73.56563,
Skirball Cultural Center,17093,Los Angeles,34.12474,-118.47917,
G.A.R. Hall,3141304,Cleveland,41.24161,-81.55525,
Grand Annex,34871,Los Angeles,33.7387566,-118.2865099,
The Siren,3124544,Morro Bay,35.36705,-120.84975,
Inverness Ridge,3837559,SF Bay Area,38.10103,-122.85694,
Trinity Alps Performing Arts Center,2361404,Weaverville,40.7118434,-122.9301978,200
Grizzly Peak Winery,3244609,Salem,42.2183,-122.67885,
Fifth Street Farms,2228834,SF Bay Area,37.8744456,-122.3008839,
Museum Of Making Music,58312,San Diego,33.12746,-117.31668,150
Freight & Salvage,11564,SF Bay Area,37.8707,-122.26955,400
Greensprings Inn,3014054,Salem,42.1227031,-122.4642092,2000
The York Manor,3348404,Los Angeles,34.12153,-118.20873,
Weed Palace Theater,3561374,Sacramento,41.4238397,-122.384854,
Axe & Fiddle,438161,Cottage Grove,43.7972754,-123.0611272,
Sisters Saloon,3305659,Sisters,44.2909491,-121.5492118,
Richmond Congregational Church,3064499,Richmond,44.40365,-72.99526,
Station Inn,11063,Nashville,36.15254,-86.78445,
Arabellas,2046559,Preston,,,
Festival Rooms,2046564,Chelmsford,,,
Fantails,2046569,London,,,
Caribbean Splash,2046574,Milton Keynes,51.8786707,-0.4200255,
Porsche Club,2046579,Birmingham,,,
PJs,2046584,Cardiff,,,
Zuiderpark,429621,The Hague,52.0532,4.28854,
Jon M. Huntsman Center,5959,Salt Lake City,,,
World Mardi Gras,82731,Indianapolis,,,
Cortile Maschio Angioino,269716,Naples,40.8400109,14.2527503,
Lido Night Club,2172,Boston / Cambridge,42.4004098,-71.000188,
Crossroads Nightclub,2353,Washington,38.9398009,-76.9406701,
Glow Club,794486,St. Gallen,,,
Leoncavallo,45447,Milan,45.5017915,9.2084127,
Play,770211,Miami,,,
Long Beach Arena,37549,Los Angeles (LA),33.76522,-118.18854,
Washington Park,50493,Chicago,41.8022376,-87.6064063,
Floyd Bennet Field,1058556,New York,40.5927217,-73.8828945,
Fort McDowell Casino,11460,Scottsdale,33.5801112,-111.6780706,
Hard Rock Café - Orlando,76665,Orlando,28.4737032,-81.4673372,
Hangar 11 / 11 האנגר,62346,Tel Aviv-Jaffa,32.0984374,34.7745149,
Queens Park Savannah,94818,Port-of-Spain,,,
Dutchess Stadium,2240,Yonkers,41.524921,-73.968275,
Rototom Sunsplash Festival,2572874,Valencia,40.05539,0.06415,
Long Island Community Hospital Amphitheater,2290,Bridgeport,40.84491,-73.0212,
Bicentennial Park,16376,Miami,25.783769,-80.188844,
"Intramural Field, UCLA",17692,Los Angeles,34.0709334,-118.4421229,
Centro De Convenciones Tlatelolco,127772,Mexico City,19.45527,-99.13968,
Magic City Casino,774141,Miami,25.7767622,-80.2556087,
Rodeo San Miguel,1149211,Houston,29.6092829,-95.3967729,
Universal DOG,105611,Lahr,48.35362,7.82379,
013 Jupiler Zaal,2333299,Tilburg,51.5576821,5.0929047,700
Sycuan Casino - Live & Up Close,70650,San Diego,32.7865605,-116.8270941,
Mateel Community Center,69751,Redway,40.12013,-123.82209,
"BLU Nightclub, MontBleu Resort Casino & Spa",1225296,Reno,38.96175,-119.93826,
The Echo Room,178363,Vancouver,49.2423137,-123.1013948,
Average Joe's,111012,Lethbridge,49.6935372,-112.8387033,
Rotorua International Stadium,820491,Rotorua,-38.1534085,176.2472073,
Miami-Dade County Fair & Expo Center,1241401,Miami,25.74672,-80.37298,
Port of Miami,1413638,Miami,25.778349,-80.177482,
Etoiles,818141,Abu Dhabi,,,
Shirley Heights Lookout,2603358,Antigua and Barbuda,17.0371588,-61.7824256,
Sesc Itaquera,828311,São Paulo,-23.5802886,-46.4716274,
Belle Isle Park,203243,Detroit,42.3489344,-82.9736638,
Sound Empire,2424734,Barrie,44.3894117,-79.6884931,
Mendocino Fairgrounds,69535,Boonville,39.00293,-123.36177,
Alameda County Fairgrounds,29213,SF Bay Area,37.66169,-121.88737,
Ship Point (Inner Harbour),68992,Victoria,48.4236528,-123.3694707,800
Victoria Event Centre,36977,Victoria,48.42776,-123.36573,
"Waikiki Shell, Neal S. Blaisdell Center",1361,Honolulu,21.2702977,-157.8219287,
Schloss Emmendingen Schlossplatz,751466,Emmendingen,48.1215,7.84971,
Festivalgelände Übersee,856361,Rosenheim,47.8112355,12.4936218,
Sefton Park,2406014,Liverpool,53.38849,-2.94253,
Alrosa Villa,1391,Columbus,40.068523,-82.998737,
Thompson House,1762673,Cincinnati,39.093656,-84.496252,720
"Prudential Hall, New Jersey Performing Arts Center",103757,Newark,40.74015,-74.16734,
Club La Vela,541186,Panama City Beach,30.16948,-85.79425,
Alamo City Music Hall,2829603,San Antonio,29.42567,-98.47698,
Sørmarka Arena,2145324,Stavanger,58.93993,5.72236,
Eatons Hill Hotel & Function Centre,1420523,Brisbane,-27.33953,152.96097,
Young & African Arts Market (YAAM) - Old Location,624091,Berlin,52.50848,13.43412,
Six Flags Great Adventure,31786,Jackson,40.14069,-74.44285,
Drai's Rooftop Beach Club,2623638,Las Vegas,36.1150489,-115.1718308,
F Shed at the Market,2270714,Rochester,43.07316,-76.16849,
Thanksgiving Point,6713,Salt Lake City,40.4252325,-111.885179,
No. 1 Carpark,3099769,Hamilton,32.2925983,-64.7819185,
World Resorts Bimini Fast Cruise Ship,2425554,Miami,28.3700291,-80.8015165,
Chesterfield Amphitheater,1639628,Chesterfield,38.65378,-90.57201,
Estacionamiento Sur De Explanada Del Monumental,2451784,Lima,-12.0432326,-76.9305935,
Ex Driving Range Ciudad Empresarial,3091384,Santiago,-33.3885166,-70.6147769,
The Emporium,2002284,Bridgeport,40.764961,-73.016826,
Moon Palace Jamaica Grande Resort,3203323,Ocho Rios,18.4073894,-77.1031345,
Frontier Field,28699,Rochester,43.15801,-77.62003,
Mount Airy Casino & Resort,884396,Stroudsburg,41.11332,-75.32151,
Olivia Valere,2715538,Marbella,36.510071,-4.8824474,
House of Horror Haunted Carnival,3428964,Miami,25.7872406,-80.3686299,
Iplay America’s Event Center,2559714,Freehold,40.2387601,-74.2816428,
Scranton Cultural Center,4788,Newark,41.41065,-75.66066,
Woodbine Concert Hall,3264169,Toronto,43.7151594,-79.6040759,
Flannagan's Dublin,59716,Columbus,40.10665,-83.08921,
Crowbar,1842808,Brisbane,-27.45704,153.03509,
Haggis Farm,2260169,Cambridge,52.1599556,0.1022344,
Fezen Festival,1906753,Székesfehérvár,47.18603,18.42214,
Curtis Hixon Waterfront Park and Kiley Gardens Park,1682428,Tampa,27.94885,-82.46168,
Descanso Beach Club,73942,Avalon,33.350429,-118.328838,
Distrikt Nightclub,2764968,Victoria,48.42358,-123.36561,
The Ranch Concert Hall & Saloon,2472244,Cape Coral,26.59623,-81.86904,
Inlet Bar and Grill,2724193,Fort Lauderdale,27.4693024,-80.291945,
Redondo Beach Performing Arts Center,13368,Los Angeles,33.8875,-118.37699,1457
Engine Rooms,2833853,Southampton,50.9043492,-1.4113761,800
Tauranga Domain,3646814,Tauranga,-37.6821204,176.1659473,
Leconfield Wines,36630,Adelaide,-35.23214,138.55114,
Blue Cross Arena,717,Rochester,43.1536411,-77.6116139,
Chateau Le Jardin Conference & Event Venue,2459699,Toronto,43.77143,-79.6212,
Volkspark Mainz,486676,Mainz,49.98266,8.2943,
Forte Arena Di Pula,3344314,Cagliari,38.93483,8.93153,
Etes Arena Flegrea,3801084,Naples,40.82932,14.18692,
Teatro Greco,393306,Taormina,37.85297,15.29006,
Piazza del popolo,29576,Ascoli Piceno,42.85463,13.57553,
Piazza Della Cattedrale Di Trani,3317564,Trani,41.27749,16.41783,
Havelock Sports Club Ground,3921644,Colombo,6.888581,79.8646738,
Agua Caliente Resort Casino,374641,Palm Springs,33.81347,-116.4097,
Park Theater,3410514,Las Vegas,36.10502,-115.17359,
Harrah's Resort Southern California,15848,San Diego,33.2183701,-117.0341967,
Tatneft Arena,62357,Kazan,55.8273315,49.1377893,
Olimpiyskiy Arena,196058,Moscow,55.78352,37.62651,
Forum Karlín,2546309,Prague,50.09156,14.45478,
Seven Mile Beach,3980479,George Town,,,
River Rock Casino Resort,110219,Vancouver,49.19625,-123.12768,
Club Regent Event Centre,3050414,Winnipeg,49.89644,-97.04486,
Ford Amphitheater at Coney Island Boardwalk,3254064,New York (NYC),40.57289,-73.98755,5000
Piedmont Hall,4323534,Greensboro,36.05627,-79.82973,2300
Osage Casino Hotel - Tulsa,4351772,Tulsa,36.18705,-96.03616,
Petco Park,15325,San Diego,32.70703,-117.15574,
Waitangi Sports Grounds,4019594,Manukau,,,
Redwood Bar & Grill,35846,Los Angeles,34.0527977,-118.2472421,
Flipnotics Coffeespace Cafe,79674,Austin,30.2620346,-97.7618374,
Trophy's,50550,Austin,30.2436283,-97.7518899,
Villains Tavern,1214061,Los Angeles,34.040223,-118.230937,
Skinny's Ballroom,1257111,Austin,30.2633961,-97.7417916,150
East Side Tone Recording Studio,1727078,Austin,,,
Club Deville,1769823,Austin,30.2694828,-97.736167,
St. George's United Methodist Church,1904703,Philadelphia,39.9555092,-75.1462257,
Blaine's Pub,284291,Lubbock,31.4638779,-100.4377819,
The Starry Plough,11565,SF Bay Area,37.8530193,-122.2661029,
The White Horse Honky Tonk,1629088,Austin,30.2623771,-97.7268657,
The Peacock Room,343841,Orlando,28.5628438,-81.3643399,
The Vagabond,446216,Miami,25.7882236,-80.1935847,
Burro Bar,1368921,Jacksonville,30.3266217,-81.6524048,200
Isis Music Hall - Main Stage,2087054,Knoxville,35.57806,-82.59314,
Preservation Park,1341896,Houston,30.079092,-95.416008,
Murphy's Community Centre,357201,Moncton,46.2351695,-63.1247167,
Membertou Trade & Convention Centre,184623,Sydney,46.1209243,-60.1924409,
Mahall's 20 Lanes,1885248,Cleveland,41.4769935,-81.7811125,
Steppingstone Farm Museum,2273259,Havre de Grace,39.6017076,-76.1500114,
Lounge Heineken - Festival International de Jazz de Montréal 2013,2356204,Montreal,45.4758318,-73.6022386,
Blues on the Green,2340559,Austin,,,
Viva Big Bend,1817933,Alpine,30.3587176,-103.6618049,
Railroad Blues,441166,Alpine,30.35642,-103.66536,
"The Club, Banff Centre for Arts and Creativity",972501,Calgary,51.16996,-115.56023,
Wanderlust Live,1984234,Austin,30.265971,-97.741606,
Hendrix College,82029,Little Rock,35.1012,-92.44465,
The Western,322621,Scottsdale,33.495916,-111.93274,
Blue Light,11353,Lubbock,33.5786477,-101.8443907,
The Tractor,1535763,Seattle,47.66581,-122.38252,
Rca Summer Music Festival,996886,Rowayton,,,
eTown,86093,Denver,40.0192,-105.27725,
Gruene Hall,15915,San Antonio,29.73842,-98.1043,
"Arts & Sciences Auditorium, University of Wyoming",276001,Cheyenne,,,
Ships of the Sea North Garden,2473729,Augusta,32.0816506,-81.0976698,
Red Dog,101916,Peterborough,44.30581,-78.32159,
Neat Coffee Shop,1536678,Ottawa,45.3877555,-76.5787247,80
El Korah Shrine,2359029,Boise,43.6187,-116.20707,
Birds Hill Park Ranch,1373336,Winnipeg,49.9749821,-97.0058102,
Cavendish Beach Music Festival Grounds,982391,"Charlottetown, Prince Edward",46.4863542,-63.3918911,
Freefall Fest,2416274,Snowshoe,38.4107965,-79.9936029,
O'Sullivan's Backstage by the Mill,902561,Paris,48.88416,2.33203,
Amboss Rampe,2184499,Zürich,47.38127,8.5314,
Chaya Fuera,1773503,Vienna,48.2027643,16.341907,
Centrium at Westerner Park,30057,Red Deer,52.23114,-113.8104,
Community Auditorium,52642,Thunder Bay,48.4220131,-89.2416173,
Lake Superior Big Top Chautauqua,1044201,Washburn,46.67223,-90.89309,
Fargo Brewing Company,3215783,Fargo,46.88296,-96.79883,
The Pub Station,2770048,Billings,45.78345,-108.5021,500
Post Htx,3474469,Houston,29.7661428,-95.3645253,
Bill Aylor Sr. Memorial Riverstage,1974549,Lubbock,31.4783762,-100.4412367,
Indra,587811,Hamburg,53.5519964,9.9580895,
Brookside Golf Course,3820114,Los Angeles,34.16519,-118.1671,
Kaslo Bay Park,2999899,Kaslo,49.916715,-116.9164065,
Elmwood Hall,54265,Belfast,54.58483,-5.9356,
Wild Buffalo House of Music,3876474,Seattle,,,
Coors Event Centre,4023014,Saskatoon,52.12662,-106.6654,
The Academy of Music Theatre,9914,Springfield,42.31798,-72.63344,
District,2424134,Liverpool,53.39523,-2.98125,
Athletic Club of Bend,30905,Salem,44.0355,-121.33652,
Reveille Peak Ranch,3100509,Horseshoe Bay,30.8005016,-98.3339882,
Hard Rock Hotel & Casino - Punta Cana,1587953,Higüey,18.55887,-68.38611,
Barnyard Theatre - Rivonia,1668428,Johannesburg,,,
Savannah Stopover Music Festival,4165594,Augusta,,,
Plum Creek Sound,3504049,Austin,30.1902067,-98.0866781,
Circle-A Café,757026,Milwaukee,43.0730433,-87.8992719,
Miramar Theatre,2554,Milwaukee,43.0704976,-87.8877808,
Mickey's Tavern,664351,Madison,43.08794,-89.35878,
Cobalt Cafe,31246,Los Angeles,34.201304,-118.607687,
Europa,502986,New York,40.7268895,-73.9533424,
Eagle Tavern,31163,SF Bay Area,37.7700601,-122.413203,
Linneman's,63701,Milwaukee,43.0710255,-87.8990017,
Waterfront Tavern,676961,Springfield,42.18517,-72.62541,
Rocko's,29772,Manchester,42.9797369,-71.4480504,
SUB-Mission Gallery,37679,SF Bay Area,37.7621608,-122.4192545,
The Captain's Lounge,1251161,Leominster,42.5733944,-71.744984,
The Fixx,1241876,Phoenix,33.422838,-111.939082,
Chinatown Youth Center (CYC),49203,Fresno,36.7295165,-119.7938619,
Nambucca,4114,London,51.5609729,-0.1236348,200
Industry Theater,1491738,Los Angeles,34.6673092,-118.1305439,
The Democracy Center,270341,Boston / Cambridge,42.3712966,-71.1162848,
Hermosa Beach Rotary Club,1841503,Los Angeles,,,
Bar4,910876,New York,40.663293,-73.9848739,
Old Fire Station,30426,Oxford,51.75351,-1.26197,
Infidel Warehouse,2130099,Los Angeles,34.2134898,-118.4504122,
The Annex at 1808,1654003,Austin,30.2737654,-97.7204264,
Rock City Studios,37067,Los Angeles,34.22168,-119.03962,
The 418 Project,38112,SF Bay Area,36.97103,-122.02392,
The Griffin,1479858,San Diego,32.7719176,-117.2023147,
Name This Bar,1413688,Sydney,-33.8810184,151.2173835,
Kensington Club,191228,San Diego,32.76305,-117.10769,
Iowa City Yacht Club,10651,Des Moines,41.66077,-91.53181,
Third Street Dive,1261846,Louisville,38.2521187,-85.7556261,
The Old Church,2733473,London,51.56111,-0.08379,
Valve Basement Bar,2667033,Sydney,-33.8735282,151.2068747,
